"# Program:featureCounts v1.6.4; Command:""featureCounts"" ""-a"" ""Pflu55.saf.txt"" ""-F"" ""SAF"" ""-t"" ""GeneID"" ""--read2pos"" ""5"" ""-o"" ""Mark22_counts.txt"" ""YL37_1.sam"" ""YL37_2.sam"" ""YL37_3.sam"" ""GM103_1.sam"" ""GM103_2.sam"" ""GM103_3.sam"" ""YL57_1.sam"" ""YL57_2.sam"" ""YL57_3.sam"" "																												
																												
Geneid	Chr	Start	End	Strand	Length	YL37_1.sam	YL37_2.sam	YL37_3.sam	GM103_1.sam	GM103_2.sam	GM103_3.sam	YL57_1.sam	YL57_2.sam	YL57_3.sam	YL37_1.norm	YL37_2.norm	YL37_3.norm	GM103_1.norm	GM103_2.norm	GM103_3.norm	YL57_1.norm	YL57_2.norm	YL57_3.norm	log2FC 57vs37	log2FC 103vs37	#Orf	Name	Desc
33931E_Pfluorescens55_01499	1	1665223	1666083	+	861	350	304	177	736	277	284	270	146	654	99.43181818	107.4204947	101.1428571	259.1549296	76.51933702	95.30201342	108.8709677	73	255.46875	0.505846648	0.484700742	33931E_Pfluorescens55_01499		hypothetical protein
33931E_Pfluorescens55_00262	1	285495	287549	+	2055	2406	2036	991	2748	3043	2842	2246	1885	2428	683.5227273	719.434629	566.2857143	967.6056338	840.6077348	953.6912752	905.6451613	942.5	948.4375	0.506023775	0.488022312	33931E_Pfluorescens55_00262		hypothetical protein
33931E_Pfluorescens55_01139	1	1268653	1269723	+	1071	141	69	84	141	190	187	187	100	88	40.05681818	24.38162544	48	49.64788732	52.48618785	62.75167785	75.40322581	50	34.375	0.506935426	0.552331359	33931E_Pfluorescens55_01139	mreC	Cell shape-determining protein MreC
33931E_Pfluorescens55_01602	1	1777338	1778105	-	768	594	273	294	519	612	472	401	617	373	168.75	96.4664311	168	182.7464789	169.0607735	158.3892617	161.6935484	308.5	145.703125	0.507600373	0.235965079	33931E_Pfluorescens55_01602	lptB_3	Lipopolysaccharide export system ATP-binding protein LptB
33931E_Pfluorescens55_00851	1	978247	979068	-	822	305	368	100	525	780	210	233	178	529	86.64772727	130.0353357	57.14285714	184.8591549	215.4696133	70.46979866	93.9516129	89	206.640625	0.508705917	0.781850911	33931E_Pfluorescens55_00851		hypothetical protein
33931E_Pfluorescens55_02400	1	2587070	2588893	+	1824	856	1002	536	886	1165	992	508	763	1790	243.1818182	354.0636042	306.2857143	311.971831	321.8232044	332.885906	204.8387097	381.5	699.21875	0.508747871	0.09746548	33931E_Pfluorescens55_02400	uvrC	UvrABC system protein C
33931E_Pfluorescens55_01126	1	1254052	1255209	-	1158	650	335	600	884	1181	1153	628	413	1176	184.6590909	118.3745583	342.8571429	311.2676056	326.2430939	386.9127517	253.2258065	206.5	459.375	0.508932851	0.665450027	33931E_Pfluorescens55_01126		hypothetical protein
33931E_Pfluorescens55_03221	1	3540991	3541737	+	747	82	32	23	3	213	110	51	19	97	23.29545455	11.30742049	13.14285714	1.056338028	58.83977901	36.91275168	20.56451613	9.5	37.890625	0.50921092	1.019767438	33931E_Pfluorescens55_03221	crnA	Creatinine amidohydrolase
33931E_Pfluorescens55_02167	1	2378024	2378539	-	516	477	209	343	887	510	747	660	225	508	135.5113636	73.85159011	196	312.3239437	140.8839779	250.6711409	266.1290323	112.5	198.4375	0.509523416	0.796113326	33931E_Pfluorescens55_02167	fecI_3	Probable RNA polymerase sigma factor FecI
33931E_Pfluorescens55_03913	1	4262796	4263953	-	1158	182	268	137	433	185	117	342	109	327	51.70454545	94.69964664	78.28571429	152.4647887	51.10497238	39.26174497	137.9032258	54.5	127.734375	0.510756818	0.112020299	33931E_Pfluorescens55_03913	argE_1	Acetylornithine deacetylase
33931E_Pfluorescens55_02191	1	2402046	2403020	+	975	691	787	703	383	902	914	1173	788	978	196.3068182	278.0918728	401.7142857	134.8591549	249.1712707	306.7114094	472.983871	394	382.03125	0.511602117	-0.342970317	33931E_Pfluorescens55_02191	dapF_1	Diaminopimelate epimerase
33931E_Pfluorescens55_04582	1	4995557	4996420	-	864	478	616	301	404	616	634	528	553	665	135.7954545	217.6678445	172	142.2535211	170.1657459	212.7516779	212.9032258	276.5	259.765625	0.511700913	-0.000802902	33931E_Pfluorescens55_04582	alkA	Probable bifunctional transcriptional activator/DNA repair enzyme AlkA
33931E_Pfluorescens55_01907	1	2106765	2107562	+	798	166	471	418	492	437	616	279	652	530	47.15909091	166.4310954	238.8571429	173.2394366	120.718232	206.7114094	112.5	326	207.03125	0.512737084	0.146107502	33931E_Pfluorescens55_01907		hypothetical protein
33931E_Pfluorescens55_05221	1	5676156	5678129	+	1974	34	56	7	42	136	33	82	2	35	9.659090909	19.78798587	4	14.78873239	37.56906077	11.0738255	33.06451613	1	13.671875	0.513209376	0.923322031	33931E_Pfluorescens55_05221	dnaG	DNA primase
33931E_Pfluorescens55_02179	1	2389202	2390338	+	1137	676	613	225	739	231	726	653	637	475	192.0454545	216.6077739	128.5714286	260.2112676	63.8121547	243.6241611	263.3064516	318.5	185.546875	0.514365496	0.079470008	33931E_Pfluorescens55_02179		hypothetical protein
33931E_Pfluorescens55_05368	1	5841097	5841939	-	843	442	232	225	178	316	290	451	485	143	125.5681818	81.97879859	128.5714286	62.67605634	87.29281768	97.31543624	181.8548387	242.5	55.859375	0.514708546	-0.442798854	33931E_Pfluorescens55_05368	madC	Malonyl-S-ACP:biotin-protein carboxyltransferase MADC
33931E_Pfluorescens55_02471	1	2669769	2670710	+	942	166	106	72	171	690	186	123	143	150	47.15909091	37.45583039	41.14285714	60.21126761	190.6077348	62.41610738	49.59677419	71.5	58.59375	0.514866695	1.316598293	33931E_Pfluorescens55_02471	gsiC_2	Glutathione transport system permease protein GsiC
33931E_Pfluorescens55_04167	1	4553278	4554114	-	837	490	227	169	338	408	550	472	434	114	139.2045455	80.21201413	96.57142857	119.0140845	112.7071823	184.5637584	190.3225806	217	44.53125	0.515986436	0.397701945	33931E_Pfluorescens55_04167	cvfB	Conserved virulence factor B
33931E_Pfluorescens55_03530	1	3865350	3865994	+	645	146	176	254	176	203	279	63	68	759	41.47727273	62.19081272	145.1428571	61.97183099	56.07734807	93.62416107	25.40322581	34	296.484375	0.516371734	-0.23321036	33931E_Pfluorescens55_03530	rcsB_2	Transcriptional regulatory protein RcsB
33931E_Pfluorescens55_03268	1	3593888	3594745	-	858	191	334	285	338	214	289	405	390	310	54.26136364	118.0212014	162.8571429	119.0140845	59.1160221	96.97986577	163.3064516	195	121.09375	0.516467886	-0.284754193	33931E_Pfluorescens55_03268		Putative short-chain type dehydrogenase/reductase Rv0148
33931E_Pfluorescens55_03118	1	3414709	3415599	+	891	435	234	104	388	227	221	440	208	254	123.5795455	82.68551237	59.42857143	136.6197183	62.70718232	74.16107383	177.4193548	104	99.21875	0.518656358	0.041713762	33931E_Pfluorescens55_03118		hypothetical protein
33931E_Pfluorescens55_00152	1	167012	167641	+	630	382	343	158	432	485	701	290	195	626	108.5227273	121.2014134	90.28571429	152.1126761	133.9779006	235.2348993	116.9354839	97.5	244.53125	0.520273255	0.704068028	33931E_Pfluorescens55_00152	rhtB_1	Homoserine/homoserine lactone efflux protein
33931E_Pfluorescens55_02774	1	3034236	3035336	-	1101	1109	591	498	413	873	781	1033	726	973	315.0568182	208.8339223	284.5714286	145.4225352	241.160221	262.0805369	416.5322581	363	380.078125	0.520387985	-0.317710465	33931E_Pfluorescens55_02774		hypothetical protein
33931E_Pfluorescens55_00899	1	1023498	1024016	+	519	272	72	187	327	181	345	462	138	116	77.27272727	25.44169611	106.8571429	115.1408451	50	115.7718121	186.2903226	69	45.3125	0.520415564	0.422678638	33931E_Pfluorescens55_00899	pagL	Lipid A deacylase PagL
33931E_Pfluorescens55_00819	1	936825	937745	-	921	547	681	177	753	830	583	386	673	566	155.3977273	240.6360424	101.1428571	265.1408451	229.281768	195.6375839	155.6451613	336.5	221.09375	0.520626938	0.472963746	33931E_Pfluorescens55_00819		hypothetical protein
33931E_Pfluorescens55_00086	1	96239	96643	+	405	86	134	53	68	50	61	169	45	143	24.43181818	47.34982332	30.28571429	23.94366197	13.8121547	20.46979866	68.14516129	22.5	55.859375	0.521423813	-0.809795637	33931E_Pfluorescens55_00086		Uncharacterized acyl-CoA thioester hydrolase HI_0827
33931E_Pfluorescens55_02648	1	2893207	2893917	-	711	905	196	348	518	844	291	925	219	695	257.1022727	69.25795053	198.8571429	182.3943662	233.1491713	97.65100671	372.983871	109.5	271.484375	0.521589145	-0.033408786	33931E_Pfluorescens55_02648		hypothetical protein
33931E_Pfluorescens55_03821	1	4178105	4178485	-	381	2	204	135	89	28	40	204	14	322	0.568181818	72.08480565	77.14285714	31.33802817	7.73480663	13.42281879	82.25806452	7	125.78125	0.521602841	-1.512727719	33931E_Pfluorescens55_03821		hypothetical protein
33931E_Pfluorescens55_04415	1	4822271	4823254	-	984	1052	1050	369	784	1176	845	1098	681	1232	298.8636364	371.024735	210.8571429	276.056338	324.8618785	283.557047	442.7419355	340.5	481.25	0.521760709	0.006096573	33931E_Pfluorescens55_04415		hypothetical protein
33931E_Pfluorescens55_03366	1	3699959	3702721	+	2763	708	380	237	628	716	622	435	495	648	201.1363636	134.2756184	135.4285714	221.1267606	197.7900552	208.7248322	175.4032258	247.5	253.125	0.521844899	0.414702503	33931E_Pfluorescens55_03366		hypothetical protein
33931E_Pfluorescens55_03302	1	3629076	3629621	-	546	309	77	302	228	336	237	606	198	178	87.78409091	27.20848057	172.5714286	80.28169014	92.81767956	79.53020134	244.3548387	99	69.53125	0.521860734	-0.186859556	33931E_Pfluorescens55_03302		hypothetical protein
33931E_Pfluorescens55_02779	1	3039567	3040589	+	1023	923	428	168	678	605	628	504	831	289	262.2159091	151.2367491	96	238.7323944	167.1270718	210.738255	203.2258065	415.5	112.890625	0.522139389	0.27538147	33931E_Pfluorescens55_02779	ilvA_1	L-threonine dehydratase biosynthetic IlvA
33931E_Pfluorescens55_02678	1	2923620	2925029	-	1410	953	561	330	883	648	689	452	804	922	270.7386364	198.2332155	188.5714286	310.915493	179.0055249	231.2080537	182.2580645	402	360.15625	0.522334051	0.133171646	33931E_Pfluorescens55_02678	norR_4	Anaerobic nitric oxide reductase transcription regulator NorR
33931E_Pfluorescens55_03895	1	4246112	4246738	-	627	274	261	242	508	302	532	534	256	255	77.84090909	92.22614841	138.2857143	178.8732394	83.42541436	178.5234899	215.3225806	128	99.609375	0.52250327	0.515614882	33931E_Pfluorescens55_03895		hypothetical protein
33931E_Pfluorescens55_04773	1	5207094	5207471	-	378	141	79	74	236	270	83	68	76	238	40.05681818	27.91519435	42.28571429	83.09859155	74.58563536	27.85234899	27.41935484	38	92.96875	0.522584228	0.750823859	33931E_Pfluorescens55_04773		Cytochrome c2
33931E_Pfluorescens55_01856	1	2048887	2049858	+	972	545	465	176	588	1009	453	550	414	446	154.8295455	164.3109541	100.5714286	207.0422535	278.7292818	152.0134228	221.7741935	207	174.21875	0.522741654	0.603670608	33931E_Pfluorescens55_01856	oppF	Oligopeptide transport ATP-binding protein OppF
33931E_Pfluorescens55_02800	1	3072689	3072973	-	285	140	78	34	72	84	169	170	81	40	39.77272727	27.56183746	19.42857143	25.35211268	23.20441989	56.7114094	68.5483871	40.5	15.625	0.522999432	0.278912041	33931E_Pfluorescens55_02800		hypothetical protein
33931E_Pfluorescens55_02707	1	2955815	2956033	-	219	390	179	67	244	683	385	159	166	405	110.7954545	63.25088339	38.28571429	85.91549296	188.6740331	129.1946309	64.11290323	83	158.203125	0.523981162	0.927262138	33931E_Pfluorescens55_02707		hypothetical protein
33931E_Pfluorescens55_04064	1	4445679	4446467	-	789	476	616	406	697	1003	713	933	568	464	135.2272727	217.6678445	232	245.4225352	277.0718232	239.261745	376.2096774	284	181.25	0.524716194	0.381151209	33931E_Pfluorescens55_04064	cheZ	Protein phosphatase CheZ
33931E_Pfluorescens55_05057	1	5521720	5522442	+	723	594	532	514	617	1036	535	1091	408	748	168.75	187.9858657	293.7142857	217.2535211	286.1878453	179.5302013	439.9193548	204	292.1875	0.525234723	0.070387023	33931E_Pfluorescens55_05057		Putative 3-methyladenine DNA glycosylase
33931E_Pfluorescens55_04343	1	4757651	4757953	+	303	277	122	226	253	149	295	248	253	345	78.69318182	43.10954064	129.1428571	89.08450704	41.16022099	98.99328859	100	126.5	134.765625	0.525685453	-0.130528214	33931E_Pfluorescens55_04343		hypothetical protein
33931E_Pfluorescens55_04962	1	5415928	5417592	-	1665	640	689	378	424	825	536	849	262	1152	181.8181818	243.4628975	216	149.2957746	227.9005525	179.8657718	342.3387097	131	450	0.525903129	-0.20311868	33931E_Pfluorescens55_04962	ettA	Energy-dependent translational throttle protein EttA
33931E_Pfluorescens55_03760	1	4116575	4117351	-	777	314	227	60	181	259	370	204	102	410	89.20454545	80.21201413	34.28571429	63.73239437	71.54696133	124.1610738	82.25806452	51	160.15625	0.526477171	0.348941233	33931E_Pfluorescens55_03760	yecS_3	L-cystine transport system permease protein YecS
33931E_Pfluorescens55_04886	1	5330193	5330510	+	318	614	161	115	150	682	337	374	459	122	174.4318182	56.89045936	65.71428571	52.81690141	188.3977901	113.0872483	150.8064516	229.5	47.65625	0.526844538	0.254338836	33931E_Pfluorescens55_04886		hypothetical protein
33931E_Pfluorescens55_04549	1	4962841	4963686	-	846	842	432	428	654	907	503	793	663	682	239.2045455	152.6501767	244.5714286	230.2816901	250.5524862	168.7919463	319.7580645	331.5	266.40625	0.527973389	0.02961653	33931E_Pfluorescens55_04549		hypothetical protein
33931E_Pfluorescens55_03914	1	4263950	4264624	-	675	163	193	91	252	308	100	135	131	308	46.30681818	68.19787986	52	88.73239437	85.08287293	33.55704698	54.43548387	65.5	120.3125	0.52896144	0.316660412	33931E_Pfluorescens55_03914		hypothetical protein
33931E_Pfluorescens55_03573	1	3914023	3914868	-	846	398	216	141	618	289	534	456	248	210	113.0681818	76.32508834	80.57142857	217.6056338	79.83425414	179.1946309	183.8709677	124	82.03125	0.530341592	0.820112669	33931E_Pfluorescens55_03573		hypothetical protein
33931E_Pfluorescens55_02524	1	2737134	2737688	+	555	246	174	49	226	126	285	83	81	400	69.88636364	61.48409894	28	79.57746479	34.80662983	95.63758389	33.46774194	40.5	156.25	0.530614753	0.398153983	33931E_Pfluorescens55_02524		hypothetical protein
33931E_Pfluorescens55_03902	1	4253424	4253807	+	384	38	24	104	3	303	129	23	12	252	10.79545455	8.480565371	59.42857143	1.056338028	83.70165746	43.2885906	9.274193548	6	98.4375	0.530860917	0.702149084	33931E_Pfluorescens55_03902		hypothetical protein
33931E_Pfluorescens55_00605	1	681808	682038	+	231	155	81	71	258	496	276	320	16	68	44.03409091	28.62190813	40.57142857	90.84507042	137.0165746	92.61744966	129.0322581	8	26.5625	0.530903051	1.50100678	33931E_Pfluorescens55_00605		hypothetical protein
33931E_Pfluorescens55_05400	1	5872109	5872432	+	324	213	374	188	350	445	391	390	179	479	60.51136364	132.155477	107.4285714	123.2394366	122.9281768	131.2080537	157.2580645	89.5	187.109375	0.531833057	0.330580139	33931E_Pfluorescens55_05400		hypothetical protein
33931E_Pfluorescens55_04535	1	4948342	4948809	-	468	326	212	255	309	562	130	316	241	525	92.61363636	74.91166078	145.7142857	108.8028169	155.2486188	43.62416107	127.4193548	120.5	205.078125	0.532236492	-0.025856511	33931E_Pfluorescens55_04535		hypothetical protein
33931E_Pfluorescens55_01847	1	2039368	2040558	+	1191	705	736	164	757	1000	634	891	433	578	200.2840909	260.0706714	93.71428571	266.5492958	276.2430939	212.7516779	359.2741935	216.5	225.78125	0.532736539	0.447450128	33931E_Pfluorescens55_01847	ydhC_1	Inner membrane transport protein YdhC
33931E_Pfluorescens55_01929	1	2131428	2131862	-	435	86	148	31	187	72	148	222	85	12	24.43181818	52.29681979	17.71428571	65.84507042	19.88950276	49.66442953	89.51612903	42.5	4.6875	0.533536933	0.519702504	33931E_Pfluorescens55_01929		hypothetical protein
33931E_Pfluorescens55_04671	1	5095619	5095846	-	228	256	165	86	86	146	65	391	22	236	72.72727273	58.30388693	49.14285714	30.28169014	40.33149171	21.81208054	157.6612903	11	92.1875	0.53382277	-0.963031833	33931E_Pfluorescens55_04671		hypothetical protein
33931E_Pfluorescens55_03791	1	4149491	4150192	-	702	397	178	139	203	208	236	349	316	181	112.7840909	62.8975265	79.42857143	71.47887324	57.45856354	79.19463087	140.7258065	158	70.703125	0.534176334	-0.293621256	33931E_Pfluorescens55_03791	mlaA_2	Probable phospholipid-binding lipoprotein MlaA
33931E_Pfluorescens55_02842	1	3117879	3118472	-	594	755	622	291	550	179	588	623	560	868	214.4886364	219.7879859	166.2857143	193.6619718	49.44751381	197.3154362	251.2096774	280	339.0625	0.535152673	-0.447417893	33931E_Pfluorescens55_02842	azoR_1	FMN-dependent NADH-azoreductase
33931E_Pfluorescens55_05045	1	5510180	5511205	-	1026	0	15	4	0	0	131	0	22	0	0	5.300353357	2.285714286	0	0	43.95973154	0	11	0	0.536079383	2.534758435	33931E_Pfluorescens55_05045	lipA	Lipoyl synthase
33931E_Pfluorescens55_04694	1	5120214	5120498	-	285	174	63	61	206	236	92	207	39	132	49.43181818	22.2614841	34.85714286	72.53521127	65.19337017	30.87248322	83.46774194	19.5	51.5625	0.536352584	0.662077026	33931E_Pfluorescens55_04694		hypothetical protein
33931E_Pfluorescens55_00345	1	391184	392026	+	843	598	396	265	531	791	648	378	681	451	169.8863636	139.9293286	151.4285714	186.971831	218.5082873	217.4496644	152.4193548	340.5	176.171875	0.536671965	0.433538581	33931E_Pfluorescens55_00345		hypothetical protein
33931E_Pfluorescens55_03060	1	3350289	3351782	+	1494	995	872	450	426	1188	868	914	898	1056	282.6704545	308.1272085	257.1428571	150	328.1767956	291.2751678	368.5483871	449	412.5	0.536680095	-0.140131806	33931E_Pfluorescens55_03060		hypothetical protein
33931E_Pfluorescens55_01490	1	1657602	1657946	+	345	496	76	139	70	287	138	388	214	244	140.9090909	26.85512367	79.42857143	24.64788732	79.28176796	46.30872483	156.4516129	107	95.3125	0.537398944	-0.718383228	33931E_Pfluorescens55_01490		hypothetical protein
33931E_Pfluorescens55_01748	1	1933433	1933903	-	471	381	331	313	189	728	360	611	399	360	108.2386364	116.9611307	178.8571429	66.54929577	201.1049724	120.8053691	246.3709677	199.5	140.625	0.537562684	-0.056793802	33931E_Pfluorescens55_01748	cynS	Cyanate hydratase
33931E_Pfluorescens55_01016	1	1139069	1140208	-	1140	781	959	165	559	583	687	617	939	597	221.875	338.869258	94.28571429	196.8309859	161.0497238	230.5369128	248.7903226	469.5	233.203125	0.5386328	-0.154720467	33931E_Pfluorescens55_01016	tcpE	Toxin coregulated pilus biosynthesis protein E
33931E_Pfluorescens55_03103	1	3399315	3401897	+	2583	1279	669	529	782	1055	609	967	870	1243	363.3522727	236.3957597	302.2857143	275.3521127	291.4364641	204.3624161	389.9193548	435	485.546875	0.538826863	-0.226168038	33931E_Pfluorescens55_03103		hypothetical protein
33931E_Pfluorescens55_01618	1	1796249	1797724	-	1476	457	547	438	545	392	330	759	210	1081	129.8295455	193.2862191	250.2857143	191.9014085	108.2872928	110.738255	306.0483871	105	422.265625	0.539314614	-0.480663653	33931E_Pfluorescens55_01618	pitA_1	Low-affinity inorganic phosphate transporter 1
33931E_Pfluorescens55_02755	1	3011619	3013046	-	1428	951	578	337	682	961	720	573	897	742	270.1704545	204.2402827	192.5714286	240.1408451	265.4696133	241.6107383	231.0483871	448.5	289.84375	0.539432194	0.163887195	33931E_Pfluorescens55_02755	xanP_2	Xanthine permease XanP
33931E_Pfluorescens55_01903	1	2103515	2104204	+	690	411	273	197	261	393	199	298	244	593	116.7613636	96.4664311	112.5714286	91.90140845	108.5635359	66.77852349	120.1612903	122	231.640625	0.540300866	-0.285828479	33931E_Pfluorescens55_01903	kdpE_2	KDP operon transcriptional regulatory protein KdpE
33931E_Pfluorescens55_03896	1	4246874	4247314	+	441	320	55	179	184	519	121	228	269	212	90.90909091	19.43462898	102.2857143	64.78873239	143.3701657	40.60402685	91.93548387	134.5	82.8125	0.540422868	0.226430164	33931E_Pfluorescens55_03896		hypothetical protein
33931E_Pfluorescens55_03697	1	4052901	4053644	-	744	77	19	69	30	203	82	111	67	53	21.875	6.713780919	39.42857143	10.56338028	56.07734807	27.51677852	44.75806452	33.5	20.703125	0.540959993	0.469173272	33931E_Pfluorescens55_03697		hypothetical protein
33931E_Pfluorescens55_04019	1	4385948	4386883	-	936	90	95	48	77	49	86	121	6	190	25.56818182	33.56890459	27.42857143	27.11267606	13.5359116	28.8590604	48.79032258	3	74.21875	0.54166091	-0.316623066	33931E_Pfluorescens55_04019	lpxL	Lipid A biosynthesis lauroyltransferase
33931E_Pfluorescens55_03941	1	4289826	4290737	+	912	444	531	292	716	333	373	582	620	397	126.1363636	187.6325088	166.8571429	252.1126761	91.98895028	125.1677852	234.6774194	310	155.078125	0.541936272	-0.034498317	33931E_Pfluorescens55_03941	yjiE_2	HTH-type transcriptional regulator YjiE
33931E_Pfluorescens55_02950	1	3239050	3240030	-	981	1367	575	454	688	931	578	1202	918	758	388.3522727	203.180212	259.4285714	242.2535211	257.1823204	193.9597315	484.6774194	459	296.09375	0.542908846	-0.295414483	33931E_Pfluorescens55_02950		hypothetical protein
33931E_Pfluorescens55_01672	1	1853537	1853962	-	426	88	49	71	123	68	30	146	120	5	25	17.31448763	40.57142857	43.30985915	18.78453039	10.06711409	58.87096774	60	1.953125	0.543709274	-0.199897582	33931E_Pfluorescens55_01672		hypothetical protein
33931E_Pfluorescens55_04257	1	4656788	4657552	-	765	270	154	61	338	278	413	230	237	79	76.70454545	54.41696113	34.85714286	119.0140845	76.79558011	138.590604	92.74193548	118.5	30.859375	0.544613215	1.010578333	33931E_Pfluorescens55_04257		hypothetical protein
33931E_Pfluorescens55_04461	1	4870774	4871793	-	1020	467	834	324	495	861	550	713	823	498	132.6704545	294.6996466	185.1428571	174.2957746	237.8453039	184.5637584	287.5	411.5	194.53125	0.54477782	-0.037722895	33931E_Pfluorescens55_04461	astA	Arginine N-succinyltransferase subunit alpha
33931E_Pfluorescens55_05415	1	5885446	5886117	-	672	255	305	175	509	235	308	459	376	92	72.44318182	107.7738516	100	179.2253521	64.91712707	103.3557047	185.0806452	188	35.9375	0.545620192	0.310460783	33931E_Pfluorescens55_05415		hypothetical protein
33931E_Pfluorescens55_02080	1	2283787	2284566	+	780	463	598	403	406	1303	280	546	476	969	131.5340909	211.3074205	230.2857143	142.9577465	359.9447514	93.95973154	220.1612903	238	378.515625	0.545815199	0.058542529	33931E_Pfluorescens55_02080	yadH	Inner membrane transport permease YadH
33931E_Pfluorescens55_00658	1	753822	755357	-	1536	1143	659	386	1004	1595	584	756	1108	710	324.7159091	232.8621908	220.5714286	353.5211268	440.6077348	195.9731544	304.8387097	554	277.34375	0.546075222	0.347529773	33931E_Pfluorescens55_00658		hypothetical protein
33931E_Pfluorescens55_02043	1	2246117	2246566	+	450	384	531	299	488	351	452	531	811	162	109.0909091	187.6325088	170.8571429	171.8309859	96.96132597	151.6778523	214.1129032	405.5	63.28125	0.54644703	-0.153211519	33931E_Pfluorescens55_02043	sixA	Phosphohistidine phosphatase SixA
33931E_Pfluorescens55_02646	1	2892291	2892779	+	489	569	95	46	351	347	243	405	184	175	161.6477273	33.56890459	26.28571429	123.5915493	95.85635359	81.54362416	163.3064516	92	68.359375	0.547183071	0.442400896	33931E_Pfluorescens55_02646		hypothetical protein
33931E_Pfluorescens55_03159	1	3459499	3464367	-	4869	2913	1625	1095	1698	2783	1312	2621	2190	2078	827.5568182	574.204947	625.7142857	597.8873239	768.7845304	440.2684564	1056.854839	1095	811.71875	0.547653009	-0.166136023	33931E_Pfluorescens55_03159	gdhB	NAD-specific glutamate dehydrogenase
33931E_Pfluorescens55_01296	1	1437740	1439047	-	1308	670	568	270	799	901	696	568	624	657	190.3409091	200.7067138	154.2857143	281.3380282	248.8950276	233.557047	229.0322581	312	256.640625	0.548658882	0.486037873	33931E_Pfluorescens55_01296		hypothetical protein
33931E_Pfluorescens55_02418	1	2605540	2606949	+	1410	1077	432	289	339	735	686	1190	340	673	305.9659091	152.6501767	165.1428571	119.3661972	203.038674	230.2013423	479.8387097	170	262.890625	0.549198505	-0.174736811	33931E_Pfluorescens55_02418	bauD	Probable GABA permease
33931E_Pfluorescens55_03923	1	4272288	4272794	-	507	186	198	12	39	96	26	112	94	250	52.84090909	69.96466431	6.857142857	13.73239437	26.51933702	8.724832215	45.16129032	47	97.65625	0.549849612	-1.404600244	33931E_Pfluorescens55_03923	msrA_2	Peptide methionine sulfoxide reductase MsrA
33931E_Pfluorescens55_03794	1	4154806	4155990	-	1185	319	420	415	698	1043	394	488	439	719	90.625	148.409894	237.1428571	245.7746479	288.121547	132.2147651	196.7741935	219.5	280.859375	0.549934884	0.484262306	33931E_Pfluorescens55_03794	mexA_2	Multidrug resistance protein MexA
33931E_Pfluorescens55_03682	1	4035303	4036382	-	1080	543	223	192	546	309	243	442	189	587	154.2613636	78.79858657	109.7142857	192.2535211	85.35911602	81.54362416	178.2258065	94.5	229.296875	0.550493871	0.067352991	33931E_Pfluorescens55_03682	eltD_2	Erythritol/L-threitol dehydrogenase
33931E_Pfluorescens55_01441	1	1608107	1608490	+	384	451	377	250	568	1146	235	428	423	533	128.125	133.2155477	142.8571429	200	316.5745856	78.8590604	172.5806452	211.5	208.203125	0.551227475	0.558879667	33931E_Pfluorescens55_01441		hypothetical protein
33931E_Pfluorescens55_02740	1	2995598	2996899	-	1302	551	607	208	696	459	795	802	514	352	156.5340909	214.4876325	118.8571429	245.0704225	126.7955801	266.7785235	323.3870968	257	137.5	0.551331913	0.382588087	33931E_Pfluorescens55_02740		hypothetical protein
33931E_Pfluorescens55_01048	1	1173407	1175173	-	1767	754	680	462	1224	1279	813	1036	561	912	214.2045455	240.2826855	264	430.9859155	353.3149171	272.8187919	417.7419355	280.5	356.25	0.553513639	0.55710422	33931E_Pfluorescens55_01048		hypothetical protein
33931E_Pfluorescens55_00391	1	439319	440245	+	927	290	420	252	665	470	544	277	476	514	82.38636364	148.409894	144	234.1549296	129.8342541	182.5503356	111.6935484	238	200.78125	0.554569969	0.544219271	33931E_Pfluorescens55_00391		hypothetical protein
33931E_Pfluorescens55_00628	1	717257	718153	+	897	612	238	234	189	969	99	601	464	260	173.8636364	84.09893993	133.7142857	66.54929577	267.679558	33.22147651	242.3387097	232	101.5625	0.556157448	-0.092114656	33931E_Pfluorescens55_00628		hypothetical protein
33931E_Pfluorescens55_02752	1	3009204	3010097	-	894	710	871	215	521	1074	782	965	602	615	201.7045455	307.7738516	122.8571429	183.4507042	296.6850829	262.4161074	389.1129032	301	240.234375	0.557079036	0.231801547	33931E_Pfluorescens55_02752	nodD2_4	Nodulation protein D 2
33931E_Pfluorescens55_05086	1	5550883	5551671	-	789	1236	801	365	1286	654	700	986	673	1296	351.1363636	283.0388693	208.5714286	452.8169014	180.6629834	234.8993289	397.5806452	336.5	506.25	0.557553851	0.043226186	33931E_Pfluorescens55_05086	btuF_3	Vitamin B12-binding protein
33931E_Pfluorescens55_02987	1	3271476	3272087	+	612	343	209	177	507	380	367	381	237	330	97.44318182	73.85159011	101.1428571	178.5211268	104.9723757	123.1543624	153.6290323	118.5	128.90625	0.557803186	0.577854057	33931E_Pfluorescens55_02987		hypothetical protein
33931E_Pfluorescens55_03855	1	4207084	4208502	-	1419	1088	434	350	764	1724	1120	654	462	1230	309.0909091	153.3568905	200	269.0140845	476.2430939	375.8389262	263.7096774	231	480.46875	0.557859436	0.759031276	33931E_Pfluorescens55_03855	leuC_2	3-isopropylmalate dehydratase large subunit
